tau	PRB	PRL	PRP	PRPD
TRINITY_DN102901_c0_g1	1	0	1	0	0
TRINITY_DN102907_c0_g1	1	0	1	0	0
TRINITY_DN10291_c0_g1	1	0	1	0	0
TRINITY_DN102922_c1_g1	1	0	1	0	0
TRINITY_DN102924_c0_g1	1	0	1	0	0
TRINITY_DN10293_c0_g1	1	0	1	0	0
TRINITY_DN10295_c0_g1	1	0	1	0	0
TRINITY_DN102955_c0_g1	1	0	1	0	0
TRINITY_DN10297_c0_g1	1	0	1	0	0
TRINITY_DN102970_c0_g1	1	0	1	0	0
TRINITY_DN102975_c0_g1	1	0	1	0	0
TRINITY_DN102995_c0_g2	1	0	1	0	0
TRINITY_DN102996_c0_g1	1	0	1	0	0
TRINITY_DN102999_c0_g1	1	0	1	0	0
TRINITY_DN102999_c0_g2	1	0	1	0	0
TRINITY_DN103005_c0_g1	1	0	1	0	0
TRINITY_DN103017_c0_g1	1	0	1	0	0
TRINITY_DN103025_c0_g1	1	0	1	0	0
TRINITY_DN103026_c0_g1	1	0	1	0	0
TRINITY_DN103029_c0_g1	1	0	1	0	0
TRINITY_DN10303_c0_g1	1	0	1	0	0
TRINITY_DN103041_c0_g1	1	0	1	0	0
TRINITY_DN103047_c0_g1	1	0	1	0	0
TRINITY_DN103059_c0_g1	1	0	1	0	0
TRINITY_DN103064_c0_g1	1	0	1	0	0
TRINITY_DN103073_c0_g1	1	0	1	0	0
TRINITY_DN103074_c0_g1	1	0	1	0	0
TRINITY_DN103080_c0_g1	1	0	1	0	0
TRINITY_DN103091_c0_g1	1	0	1	0	0
TRINITY_DN10310_c0_g1	1	0	1	0	0
TRINITY_DN103104_c0_g1	1	0	1	0	0
TRINITY_DN103110_c0_g1	1	0	1	0	0
TRINITY_DN103111_c0_g1	1	0	1	0	0
TRINITY_DN103115_c0_g1	1	0	1	0	0
TRINITY_DN103134_c0_g1	1	0	1	0	0
TRINITY_DN103156_c0_g1	1	0	1	0	0
TRINITY_DN103163_c0_g1	1	0	1	0	0
TRINITY_DN103164_c0_g1	1	0	1	0	0
TRINITY_DN10317_c0_g1	1	0	1	0	0
TRINITY_DN103179_c0_g1	1	0	1	0	0
TRINITY_DN10318_c0_g1	1	0	1	0	0
TRINITY_DN103198_c0_g1	1	0	1	0	0
TRINITY_DN103201_c0_g1	1	0	1	0	0
TRINITY_DN103201_c0_g2	1	0	1	0	0
TRINITY_DN103210_c0_g1	1	0	1	0	0
TRINITY_DN103211_c0_g1	1	0	1	0	0
TRINITY_DN103213_c0_g1	1	0	1	0	0
TRINITY_DN103215_c0_g1	1	0	1	0	0
TRINITY_DN103226_c0_g1	1	0	1	0	0
TRINITY_DN103231_c0_g1	1	0	1	0	0
TRINITY_DN103245_c0_g1	1	0	1	0	0
TRINITY_DN103247_c0_g1	1	0	1	0	0
TRINITY_DN103251_c0_g1	1	0	1	0	0
TRINITY_DN103283_c0_g1	1	0	1	0	0
TRINITY_DN103284_c0_g1	1	0	1	0	0
TRINITY_DN103284_c0_g2	1	0	1	0	0
TRINITY_DN103290_c0_g1	1	0	1	0	0
TRINITY_DN103292_c0_g2	1	0	1	0	0
TRINITY_DN103294_c0_g1	1	0	1	0	0
TRINITY_DN103296_c0_g1	1	0	1	0	0
TRINITY_DN103298_c0_g1	1	0	1	0	0
TRINITY_DN10330_c0_g1	1	0	1	0	0
TRINITY_DN103302_c0_g1	1	0	1	0	0
TRINITY_DN103309_c0_g1	1	0	1	0	0
TRINITY_DN103320_c0_g1	1	0	1	0	0
TRINITY_DN103324_c1_g1	1	0	1	0	0
TRINITY_DN103324_c1_g2	1	0	1	0	0
TRINITY_DN103324_c1_g4	1	0	1	0	0
TRINITY_DN103327_c0_g1	1	0	1	0	0
TRINITY_DN103329_c0_g1	1	0	1	0	0
TRINITY_DN10333_c0_g1	1	0	1	0	0
TRINITY_DN103345_c0_g1	1	0	1	0	0
TRINITY_DN103354_c0_g1	1	0	1	0	0
TRINITY_DN103356_c0_g1	1	0	1	0	0
TRINITY_DN103357_c0_g1	1	0	1	0	0
TRINITY_DN103359_c0_g1	1	0	1	0	0
TRINITY_DN103372_c0_g1	1	0	1	0	0
TRINITY_DN103374_c0_g1	1	0	1	0	0
TRINITY_DN103379_c0_g1	1	0	1	0	0
TRINITY_DN103389_c0_g1	1	0	1	0	0
TRINITY_DN103403_c0_g1	1	0	1	0	0
TRINITY_DN103403_c1_g1	1	0	1	0	0
TRINITY_DN103431_c0_g1	1	0	1	0	0
TRINITY_DN103435_c0_g1	1	0	1	0	0
TRINITY_DN103448_c0_g1	1	0	1	0	0
TRINITY_DN103455_c2_g1	1	0	1	0	0
TRINITY_DN103465_c0_g1	1	0	1	0	0
TRINITY_DN103489_c0_g1	1	0	1	0	0
TRINITY_DN103491_c0_g1	1	0	1	0	0
TRINITY_DN103497_c0_g1	1	0	1	0	0
TRINITY_DN103506_c0_g1	1	0	1	0	0
TRINITY_DN103509_c0_g1	1	0	1	0	0
TRINITY_DN103516_c0_g1	1	0	1	0	0
TRINITY_DN10352_c0_g1	1	0	1	0	0
TRINITY_DN103528_c0_g1	1	0	1	0	0
TRINITY_DN10353_c0_g1	1	0	1	0	0
TRINITY_DN103531_c0_g1	1	0	1	0	0
TRINITY_DN103539_c0_g1	1	0	1	0	0
TRINITY_DN103543_c1_g1	1	0	1	0	0
TRINITY_DN103551_c0_g1	1	0	1	0	0
TRINITY_DN103553_c0_g1	1	0	1	0	0
TRINITY_DN103554_c0_g1	1	0	1	0	0
TRINITY_DN103558_c2_g1	1	0	1	0	0
TRINITY_DN103558_c2_g4	1	0	1	0	0
TRINITY_DN103558_c3_g1	1	0	1	0	0
TRINITY_DN103559_c0_g1	1	0	1	0	0
TRINITY_DN103564_c0_g1	1	0	1	0	0
TRINITY_DN103572_c0_g1	1	0	1	0	0
TRINITY_DN103574_c0_g1	1	0	1	0	0
TRINITY_DN103597_c0_g1	1	0	1	0	0
TRINITY_DN103603_c0_g1	1	0	1	0	0
TRINITY_DN103606_c0_g1	1	0	1	0	0
TRINITY_DN103607_c0_g1	1	0	1	0	0
TRINITY_DN103610_c0_g1	1	0	1	0	0
TRINITY_DN103611_c0_g2	1	0	1	0	0
TRINITY_DN103613_c0_g1	1	0	1	0	0
TRINITY_DN103615_c0_g1	1	0	1	0	0
TRINITY_DN103623_c0_g1	1	0	1	0	0
TRINITY_DN103625_c0_g1	1	0	1	0	0
TRINITY_DN103629_c0_g1	1	0	1	0	0
TRINITY_DN10363_c0_g1	1	0	1	0	0
TRINITY_DN103647_c0_g1	1	0	1	0	0
TRINITY_DN103687_c0_g1	1	0	1	0	0
TRINITY_DN103696_c0_g1	1	0	1	0	0
TRINITY_DN10370_c1_g1	1	0	1	0	0
TRINITY_DN103712_c0_g1	1	0	1	0	0
TRINITY_DN103717_c0_g1	1	0	1	0	0
TRINITY_DN103733_c0_g1	1	0	1	0	0
TRINITY_DN103747_c0_g1	1	0	1	0	0
TRINITY_DN103748_c0_g1	1	0	1	0	0
TRINITY_DN103756_c0_g1	1	0	1	0	0
TRINITY_DN103762_c0_g1	1	0	1	0	0
TRINITY_DN103764_c2_g111	1	0	1	0	0
TRINITY_DN103764_c2_g388	1	0	1	0	0
TRINITY_DN103764_c2_g424	1	0	1	0	0
TRINITY_DN103764_c2_g432	1	0	1	0	0
TRINITY_DN103764_c2_g472	1	0	1	0	0
TRINITY_DN103764_c2_g507	1	0	1	0	0
TRINITY_DN103764_c2_g522	1	0	1	0	0
TRINITY_DN103764_c2_g537	1	0	1	0	0
TRINITY_DN103764_c2_g547	1	0	1	0	0
TRINITY_DN103764_c2_g550	1	0	1	0	0
TRINITY_DN103764_c2_g608	1	0	1	0	0
TRINITY_DN103764_c2_g652	1	0	1	0	0
TRINITY_DN103764_c2_g8	1	0	1	0	0
TRINITY_DN103764_c2_g95	1	0	1	0	0
TRINITY_DN103775_c0_g1	1	0	1	0	0
TRINITY_DN103777_c0_g1	1	0	1	0	0
TRINITY_DN10378_c0_g1	1	0	1	0	0
TRINITY_DN103784_c0_g1	1	0	1	0	0
TRINITY_DN103787_c0_g1	1	0	1	0	0
TRINITY_DN103790_c0_g1	1	0	1	0	0
TRINITY_DN1038_c0_g1	1	0	1	0	0
TRINITY_DN103800_c0_g1	1	0	1	0	0
TRINITY_DN103801_c0_g3	1	0	1	0	0
TRINITY_DN103804_c0_g1	1	0	1	0	0
TRINITY_DN103806_c0_g1	1	0	1	0	0
TRINITY_DN103811_c0_g1	1	0	1	0	0
TRINITY_DN103816_c0_g1	1	0	1	0	0
TRINITY_DN103818_c0_g1	1	0	1	0	0
TRINITY_DN103829_c0_g1	1	0	1	0	0
TRINITY_DN103832_c0_g1	1	0	1	0	0
TRINITY_DN103840_c0_g1	1	0	1	0	0
TRINITY_DN103846_c0_g1	1	0	1	0	0
TRINITY_DN103848_c0_g1	1	0	1	0	0
TRINITY_DN103851_c0_g1	1	0	1	0	0
TRINITY_DN103856_c0_g1	1	0	1	0	0
TRINITY_DN10387_c0_g1	1	0	1	0	0
TRINITY_DN103880_c0_g1	1	0	1	0	0
TRINITY_DN103883_c0_g1	1	0	1	0	0
TRINITY_DN103884_c0_g1	1	0	1	0	0
TRINITY_DN103885_c2_g1	1	0	1	0	0
TRINITY_DN103885_c43_g1	1	0	1	0	0
TRINITY_DN103885_c43_g12	1	0	1	0	0
TRINITY_DN103885_c43_g13	1	0	1	0	0
TRINITY_DN103885_c43_g14	1	0	1	0	0
TRINITY_DN103885_c43_g3	1	0	1	0	0
TRINITY_DN103885_c43_g4	1	0	1	0	0
TRINITY_DN103885_c43_g6	1	0	1	0	0
TRINITY_DN103885_c43_g8	1	0	1	0	0
TRINITY_DN103885_c43_g9	1	0	1	0	0
TRINITY_DN103885_c44_g2	1	0	1	0	0
TRINITY_DN103885_c45_g1	1	0	1	0	0
TRINITY_DN103886_c0_g2	1	0	1	0	0
TRINITY_DN103889_c0_g1	1	0	1	0	0
TRINITY_DN103890_c0_g1	1	0	1	0	0
TRINITY_DN103892_c0_g1	1	0	1	0	0
TRINITY_DN1039_c0_g1	1	0	1	0	0
TRINITY_DN103900_c0_g1	1	0	1	0	0
TRINITY_DN103902_c0_g1	1	0	1	0	0
TRINITY_DN103903_c0_g2	1	0	1	0	0
TRINITY_DN103905_c0_g1	1	0	1	0	0
TRINITY_DN10392_c0_g1	1	0	1	0	0
TRINITY_DN103924_c0_g1	1	0	1	0	0
TRINITY_DN103933_c0_g1	1	0	1	0	0
TRINITY_DN103934_c0_g1	1	0	1	0	0
TRINITY_DN103947_c0_g1	1	0	1	0	0
TRINITY_DN103958_c0_g1	1	0	1	0	0
TRINITY_DN103960_c0_g1	1	0	1	0	0
TRINITY_DN103967_c0_g1	1	0	1	0	0
TRINITY_DN103968_c0_g1	1	0	1	0	0
TRINITY_DN103979_c0_g1	1	0	1	0	0
TRINITY_DN103984_c0_g1	1	0	1	0	0
TRINITY_DN103985_c0_g1	1	0	1	0	0
TRINITY_DN103989_c0_g1	1	0	1	0	0
TRINITY_DN104017_c0_g1	1	0	1	0	0
TRINITY_DN104018_c0_g1	1	0	1	0	0
TRINITY_DN10403_c0_g1	1	0	1	0	0
TRINITY_DN104030_c0_g1	1	0	1	0	0
TRINITY_DN104033_c0_g2	1	0	1	0	0
TRINITY_DN104035_c0_g1	1	0	1	0	0
TRINITY_DN10404_c0_g1	1	0	1	0	0
TRINITY_DN104049_c0_g1	1	0	1	0	0
TRINITY_DN104066_c0_g1	1	0	1	0	0
TRINITY_DN104073_c0_g1	1	0	1	0	0
TRINITY_DN104082_c0_g1	1	0	1	0	0
TRINITY_DN104099_c0_g1	1	0	1	0	0
TRINITY_DN10410_c0_g1	1	0	1	0	0
TRINITY_DN10410_c0_g2	1	0	1	0	0
TRINITY_DN104102_c0_g1	1	0	1	0	0
TRINITY_DN104105_c0_g1	1	0	1	0	0
TRINITY_DN104107_c0_g1	1	0	1	0	0
TRINITY_DN104109_c0_g1	1	0	1	0	0
TRINITY_DN104114_c0_g1	1	0	1	0	0
TRINITY_DN104118_c0_g1	1	0	1	0	0
TRINITY_DN104121_c0_g1	1	0	1	0	0
TRINITY_DN104124_c0_g1	1	0	1	0	0
TRINITY_DN104138_c0_g1	1	0	1	0	0
TRINITY_DN10417_c0_g1	1	0	1	0	0
TRINITY_DN104176_c0_g1	1	0	1	0	0
TRINITY_DN104186_c1_g1	1	0	1	0	0
TRINITY_DN104199_c0_g1	1	0	1	0	0
TRINITY_DN1042_c0_g1	1	0	1	0	0
TRINITY_DN104212_c0_g1	1	0	1	0	0
TRINITY_DN104213_c0_g1	1	0	1	0	0
TRINITY_DN104213_c0_g2	1	0	1	0	0
TRINITY_DN104225_c0_g1	1	0	1	0	0
TRINITY_DN104241_c0_g1	1	0	1	0	0
TRINITY_DN104250_c0_g1	1	0	1	0	0
TRINITY_DN104253_c0_g1	1	0	1	0	0
TRINITY_DN104257_c0_g1	1	0	1	0	0
TRINITY_DN104271_c0_g1	1	0	1	0	0
TRINITY_DN104276_c0_g1	1	0	1	0	0
TRINITY_DN104277_c0_g1	1	0	1	0	0
TRINITY_DN104278_c0_g2	1	0	1	0	0
TRINITY_DN104290_c0_g2	1	0	1	0	0
TRINITY_DN104296_c0_g1	1	0	1	0	0
TRINITY_DN104315_c0_g1	1	0	1	0	0
TRINITY_DN10432_c0_g1	1	0	1	0	0
TRINITY_DN104320_c0_g1	1	0	1	0	0
TRINITY_DN104334_c0_g1	1	0	1	0	0
TRINITY_DN104336_c0_g1	1	0	1	0	0
TRINITY_DN104342_c0_g1	1	0	1	0	0
TRINITY_DN104344_c0_g1	1	0	1	0	0
TRINITY_DN104351_c0_g1	1	0	1	0	0
TRINITY_DN104362_c0_g1	1	0	1	0	0
TRINITY_DN104364_c0_g1	1	0	1	0	0
TRINITY_DN104367_c0_g1	1	0	1	0	0
TRINITY_DN104368_c2_g1	1	0	1	0	0
TRINITY_DN104368_c3_g1	1	0	1	0	0
TRINITY_DN10437_c0_g1	1	0	1	0	0
TRINITY_DN10437_c0_g2	1	0	1	0	0
TRINITY_DN104372_c0_g1	1	0	1	0	0
TRINITY_DN104373_c0_g1	1	0	1	0	0
TRINITY_DN104377_c0_g1	1	0	1	0	0
TRINITY_DN10438_c0_g1	1	0	1	0	0
TRINITY_DN104386_c0_g1	1	0	1	0	0
TRINITY_DN104389_c0_g1	1	0	1	0	0
TRINITY_DN1044_c0_g1	1	0	1	0	0
TRINITY_DN104401_c0_g1	1	0	1	0	0
TRINITY_DN104402_c0_g1	1	0	1	0	0
TRINITY_DN104407_c0_g1	1	0	1	0	0
TRINITY_DN104410_c0_g1	1	0	1	0	0
TRINITY_DN104421_c0_g1	1	0	1	0	0
TRINITY_DN104428_c0_g1	1	0	1	0	0
TRINITY_DN104432_c0_g1	1	0	1	0	0
TRINITY_DN104439_c0_g1	1	0	1	0	0
TRINITY_DN104454_c0_g1	1	0	1	0	0
TRINITY_DN104454_c0_g2	1	0	1	0	0
TRINITY_DN104455_c0_g1	1	0	1	0	0
TRINITY_DN104459_c0_g1	1	0	1	0	0
TRINITY_DN104468_c0_g1	1	0	1	0	0
TRINITY_DN104469_c0_g1	1	0	1	0	0
TRINITY_DN104472_c1_g1	1	0	1	0	0
TRINITY_DN104475_c0_g1	1	0	1	0	0
TRINITY_DN104478_c0_g1	1	0	1	0	0
TRINITY_DN10448_c0_g1	1	0	1	0	0
TRINITY_DN104488_c0_g1	1	0	1	0	0
TRINITY_DN104489_c0_g1	1	0	1	0	0
TRINITY_DN104489_c1_g1	1	0	1	0	0
TRINITY_DN104489_c2_g1	1	0	1	0	0
TRINITY_DN104489_c3_g1	1	0	1	0	0
TRINITY_DN104493_c0_g1	1	0	1	0	0
TRINITY_DN104495_c0_g1	1	0	1	0	0
TRINITY_DN104496_c0_g1	1	0	1	0	0
TRINITY_DN104518_c0_g1	1	0	1	0	0
TRINITY_DN104518_c1_g1	1	0	1	0	0
TRINITY_DN104523_c0_g1	1	0	1	0	0
TRINITY_DN104524_c0_g1	1	0	1	0	0
TRINITY_DN104535_c0_g1	1	0	1	0	0
TRINITY_DN104545_c0_g1	1	0	1	0	0
TRINITY_DN104556_c0_g1	1	0	1	0	0
TRINITY_DN104561_c0_g1	1	0	1	0	0
TRINITY_DN104573_c0_g1	1	0	1	0	0
TRINITY_DN104573_c0_g2	1	0	1	0	0
TRINITY_DN104581_c0_g1	1	0	1	0	0
TRINITY_DN104594_c0_g1	1	0	1	0	0
TRINITY_DN104597_c0_g1	1	0	1	0	0
TRINITY_DN1046_c0_g1	1	0	1	0	0
TRINITY_DN104605_c0_g1	1	0	1	0	0
TRINITY_DN104607_c0_g1	1	0	1	0	0
TRINITY_DN104611_c0_g1	1	0	1	0	0
TRINITY_DN104613_c0_g1	1	0	1	0	0
TRINITY_DN104620_c0_g1	1	0	1	0	0
TRINITY_DN104624_c0_g1	1	0	1	0	0
TRINITY_DN104628_c0_g1	1	0	1	0	0
TRINITY_DN104637_c0_g1	1	0	1	0	0
TRINITY_DN104638_c0_g1	1	0	1	0	0
TRINITY_DN104645_c0_g1	1	0	1	0	0
TRINITY_DN10465_c0_g1	1	0	1	0	0
TRINITY_DN104650_c0_g1	1	0	1	0	0
TRINITY_DN104653_c0_g1	1	0	1	0	0
TRINITY_DN104655_c0_g1	1	0	1	0	0
TRINITY_DN104656_c0_g1	1	0	1	0	0
TRINITY_DN104665_c0_g1	1	0	1	0	0
TRINITY_DN104667_c0_g1	1	0	1	0	0
TRINITY_DN104668_c0_g1	1	0	1	0	0
TRINITY_DN104673_c0_g1	1	0	1	0	0
TRINITY_DN104682_c0_g1	1	0	1	0	0
TRINITY_DN104696_c0_g1	1	0	1	0	0
TRINITY_DN104716_c0_g1	1	0	1	0	0
TRINITY_DN104726_c0_g1	1	0	1	0	0
TRINITY_DN104728_c0_g2	1	0	1	0	0
TRINITY_DN104737_c0_g1	1	0	1	0	0
TRINITY_DN104747_c0_g1	1	0	1	0	0
TRINITY_DN104752_c0_g1	1	0	1	0	0
TRINITY_DN104759_c0_g1	1	0	1	0	0
TRINITY_DN104762_c0_g1	1	0	1	0	0
TRINITY_DN104764_c0_g1	1	0	1	0	0
TRINITY_DN104766_c0_g1	1	0	1	0	0
TRINITY_DN10477_c0_g1	1	0	1	0	0
TRINITY_DN104771_c0_g1	1	0	1	0	0
TRINITY_DN104774_c0_g1	1	0	1	0	0
TRINITY_DN104777_c0_g1	1	0	1	0	0
TRINITY_DN104783_c0_g1	1	0	1	0	0
TRINITY_DN104785_c0_g1	1	0	1	0	0
TRINITY_DN104796_c0_g1	1	0	1	0	0
TRINITY_DN104811_c0_g1	1	0	1	0	0
TRINITY_DN104812_c0_g1	1	0	1	0	0
TRINITY_DN104816_c0_g1	1	0	1	0	0
TRINITY_DN104817_c0_g1	1	0	1	0	0
TRINITY_DN104818_c0_g1	1	0	1	0	0
TRINITY_DN104823_c0_g1	1	0	1	0	0
TRINITY_DN104826_c0_g1	1	0	1	0	0
TRINITY_DN104833_c0_g1	1	0	1	0	0
TRINITY_DN104838_c0_g1	1	0	1	0	0
TRINITY_DN104847_c0_g1	1	0	1	0	0
TRINITY_DN104851_c0_g1	1	0	1	0	0
TRINITY_DN104874_c0_g1	1	0	1	0	0
TRINITY_DN104879_c0_g1	1	0	1	0	0
TRINITY_DN104888_c0_g1	1	0	1	0	0
TRINITY_DN104892_c0_g1	1	0	1	0	0
TRINITY_DN104897_c0_g1	1	0	1	0	0
TRINITY_DN104912_c0_g1	1	0	1	0	0
TRINITY_DN104919_c0_g1	1	0	1	0	0
TRINITY_DN104925_c0_g1	1	0	1	0	0
TRINITY_DN104946_c0_g1	1	0	1	0	0
TRINITY_DN104959_c1_g1	1	0	1	0	0
TRINITY_DN104963_c0_g1	1	0	1	0	0
TRINITY_DN104966_c0_g1	1	0	1	0	0
TRINITY_DN104968_c2_g1	1	0	1	0	0
TRINITY_DN104970_c0_g1	1	0	1	0	0
TRINITY_DN104971_c0_g1	1	0	1	0	0
TRINITY_DN104980_c0_g1	1	0	1	0	0
TRINITY_DN104982_c0_g1	1	0	1	0	0
TRINITY_DN104992_c0_g1	1	0	1	0	0
TRINITY_DN104995_c1_g1	1	0	1	0	0
TRINITY_DN105003_c0_g1	1	0	1	0	0
TRINITY_DN105005_c0_g1	1	0	1	0	0
TRINITY_DN105019_c2_g1	1	0	1	0	0
TRINITY_DN105033_c0_g1	1	0	1	0	0
TRINITY_DN105036_c0_g1	1	0	1	0	0
TRINITY_DN105037_c0_g1	1	0	1	0	0
TRINITY_DN105042_c0_g1	1	0	1	0	0
TRINITY_DN105050_c0_g1	1	0	1	0	0
TRINITY_DN105056_c1_g1	1	0	1	0	0
TRINITY_DN105058_c0_g1	1	0	1	0	0
TRINITY_DN105062_c0_g1	1	0	1	0	0
TRINITY_DN105074_c0_g1	1	0	1	0	0
TRINITY_DN10508_c0_g1	1	0	1	0	0
TRINITY_DN105081_c0_g1	1	0	1	0	0
TRINITY_DN105087_c0_g2	1	0	1	0	0
TRINITY_DN105091_c0_g1	1	0	1	0	0
TRINITY_DN10511_c0_g1	1	0	1	0	0
TRINITY_DN105113_c0_g1	1	0	1	0	0
TRINITY_DN105118_c0_g1	1	0	1	0	0
TRINITY_DN10512_c0_g1	1	0	1	0	0
TRINITY_DN105126_c0_g1	1	0	1	0	0
TRINITY_DN105138_c0_g1	1	0	1	0	0
TRINITY_DN105161_c0_g1	1	0	1	0	0
TRINITY_DN105163_c0_g1	1	0	1	0	0
TRINITY_DN105172_c0_g1	1	0	1	0	0
TRINITY_DN105174_c0_g1	1	0	1	0	0
TRINITY_DN10518_c0_g1	1	0	1	0	0
TRINITY_DN105181_c0_g1	1	0	1	0	0
TRINITY_DN105182_c0_g1	1	0	1	0	0
TRINITY_DN105185_c0_g1	1	0	1	0	0
TRINITY_DN105189_c0_g1	1	0	1	0	0
TRINITY_DN105212_c0_g1	1	0	1	0	0
TRINITY_DN105213_c0_g1	1	0	1	0	0
TRINITY_DN105214_c0_g1	1	0	1	0	0
TRINITY_DN105216_c0_g1	1	0	1	0	0
TRINITY_DN105218_c0_g1	1	0	1	0	0
TRINITY_DN105220_c0_g1	1	0	1	0	0
TRINITY_DN105222_c0_g1	1	0	1	0	0
TRINITY_DN10524_c0_g1	1	0	1	0	0
TRINITY_DN105241_c0_g1	1	0	1	0	0
TRINITY_DN105244_c0_g2	1	0	1	0	0
TRINITY_DN105246_c0_g1	1	0	1	0	0
TRINITY_DN105250_c0_g1	1	0	1	0	0
TRINITY_DN105264_c1_g1	1	0	1	0	0
TRINITY_DN105273_c0_g1	1	0	1	0	0
TRINITY_DN105285_c0_g1	1	0	1	0	0
TRINITY_DN105295_c0_g2	1	0	1	0	0
TRINITY_DN105305_c0_g1	1	0	1	0	0
TRINITY_DN105314_c0_g1	1	0	1	0	0
TRINITY_DN105315_c0_g1	1	0	1	0	0
TRINITY_DN105317_c0_g1	1	0	1	0	0
TRINITY_DN105327_c0_g1	1	0	1	0	0
TRINITY_DN105331_c0_g2	1	0	1	0	0
TRINITY_DN105333_c0_g1	1	0	1	0	0
TRINITY_DN105344_c0_g1	1	0	1	0	0
TRINITY_DN105345_c0_g1	1	0	1	0	0
TRINITY_DN10535_c0_g1	1	0	1	0	0
TRINITY_DN105354_c0_g1	1	0	1	0	0
TRINITY_DN105355_c0_g1	1	0	1	0	0
TRINITY_DN105358_c0_g1	1	0	1	0	0
TRINITY_DN105365_c0_g1	1	0	1	0	0
TRINITY_DN105365_c1_g1	1	0	1	0	0
TRINITY_DN105386_c0_g1	1	0	1	0	0
TRINITY_DN10539_c0_g1	1	0	1	0	0
TRINITY_DN105395_c0_g1	1	0	1	0	0
TRINITY_DN10540_c0_g1	1	0	1	0	0
TRINITY_DN105401_c0_g1	1	0	1	0	0
TRINITY_DN105402_c0_g1	1	0	1	0	0
TRINITY_DN105403_c0_g1	1	0	1	0	0
TRINITY_DN105405_c0_g1	1	0	1	0	0
TRINITY_DN105406_c1_g1	1	0	1	0	0
TRINITY_DN105414_c0_g1	1	0	1	0	0
TRINITY_DN10542_c0_g1	1	0	1	0	0
TRINITY_DN105421_c0_g1	1	0	1	0	0
TRINITY_DN105422_c0_g1	1	0	1	0	0
TRINITY_DN10543_c0_g1	1	0	1	0	0
TRINITY_DN105432_c0_g1	1	0	1	0	0
TRINITY_DN105438_c0_g1	1	0	1	0	0
TRINITY_DN105440_c0_g1	1	0	1	0	0
TRINITY_DN105446_c0_g1	1	0	1	0	0
TRINITY_DN105447_c0_g1	1	0	1	0	0
TRINITY_DN10545_c0_g2	1	0	1	0	0
TRINITY_DN105454_c1_g1	1	0	1	0	0
TRINITY_DN105461_c1_g1	1	0	1	0	0
TRINITY_DN105462_c0_g2	1	0	1	0	0
TRINITY_DN105469_c0_g1	1	0	1	0	0
TRINITY_DN10548_c0_g1	1	0	1	0	0
TRINITY_DN105480_c0_g1	1	0	1	0	0
TRINITY_DN105482_c0_g1	1	0	1	0	0
TRINITY_DN105483_c0_g1	1	0	1	0	0
TRINITY_DN105485_c0_g1	1	0	1	0	0
TRINITY_DN105486_c0_g1	1	0	1	0	0
TRINITY_DN105487_c0_g2	1	0	1	0	0
TRINITY_DN105500_c0_g1	1	0	1	0	0
TRINITY_DN105501_c0_g1	1	0	1	0	0
TRINITY_DN105502_c0_g1	1	0	1	0	0
TRINITY_DN105509_c0_g1	1	0	1	0	0
TRINITY_DN10552_c0_g1	1	0	1	0	0
TRINITY_DN105557_c0_g1	1	0	1	0	0
TRINITY_DN105564_c0_g1	1	0	1	0	0
TRINITY_DN105565_c0_g1	1	0	1	0	0
TRINITY_DN105588_c0_g1	1	0	1	0	0
TRINITY_DN105590_c0_g1	1	0	1	0	0
TRINITY_DN105592_c0_g1	1	0	1	0	0
TRINITY_DN105601_c0_g1	1	0	1	0	0
TRINITY_DN105606_c0_g1	1	0	1	0	0
TRINITY_DN105607_c0_g1	1	0	1	0	0
TRINITY_DN105608_c0_g1	1	0	1	0	0
TRINITY_DN105608_c0_g2	1	0	1	0	0
TRINITY_DN105609_c2_g1	1	0	1	0	0
TRINITY_DN105609_c2_g2	1	0	1	0	0
TRINITY_DN105618_c0_g1	1	0	1	0	0
TRINITY_DN105618_c0_g2	1	0	1	0	0
TRINITY_DN105618_c0_g3	1	0	1	0	0
TRINITY_DN105619_c0_g1	1	0	1	0	0
TRINITY_DN105620_c0_g1	1	0	1	0	0
TRINITY_DN105634_c0_g1	1	0	1	0	0
TRINITY_DN10564_c0_g1	1	0	1	0	0
TRINITY_DN105660_c0_g1	1	0	1	0	0
TRINITY_DN105662_c0_g1	1	0	1	0	0
TRINITY_DN105665_c0_g1	1	0	1	0	0
TRINITY_DN105666_c0_g1	1	0	1	0	0
TRINITY_DN105667_c0_g1	1	0	1	0	0
TRINITY_DN105668_c0_g1	1	0	1	0	0
TRINITY_DN105672_c0_g1	1	0	1	0	0
TRINITY_DN105703_c0_g1	1	0	1	0	0
TRINITY_DN10572_c0_g1	1	0	1	0	0
TRINITY_DN105726_c0_g1	1	0	1	0	0
TRINITY_DN105732_c0_g1	1	0	1	0	0
TRINITY_DN105735_c0_g1	1	0	1	0	0
TRINITY_DN105738_c0_g2	1	0	1	0	0
TRINITY_DN105755_c0_g1	1	0	1	0	0
TRINITY_DN105756_c0_g1	1	0	1	0	0
TRINITY_DN105764_c0_g1	1	0	1	0	0
TRINITY_DN105768_c0_g1	1	0	1	0	0
TRINITY_DN105776_c0_g2	1	0	1	0	0
TRINITY_DN105782_c0_g1	1	0	1	0	0
TRINITY_DN105795_c0_g1	1	0	1	0	0
TRINITY_DN105795_c0_g2	1	0	1	0	0
TRINITY_DN1058_c0_g1	1	0	1	0	0
